"Rank","url","name","overallurl","Tuition and Fees","Enrollment","SAT","ACT","Median starting salary of alumni","Selectivity","Acceptance rate","Application deadline","Class sizes(<20,20-49,>=50)__001","Class sizes(<20,20-49,>=50)__002","Class sizes(<20,20-49,>=50)__003","Student-faculty ratio","4-year graduation rate","Total faculty(fulltime,parttime)","Total faculty(fulltime,parttime)____001","Total faculty(fulltime,parttime)____002","Best Business Schools","Best Business Schools__Accounting","Best Business Schools__Entrepreneurship","Best Business Schools__Executive MBA","Best Business Schools__Finance","Best Business Schools__Information Systems","Best Business Schools__International","Best Business Schools__Management","Best Business Schools__Marketing","Best Business Schools__Part-time MBA","Best Business Schools__Production / Operations","Best Business Schools__Supply Chain / Logistics","Best Education Schools","Best Education Schools__Student Counseling and Personnel Services","Best Education Schools__Technical / Vocational","Best Education Schools__Curriculum and Instruction","Best Education Schools__Education Policy","Best Education Schools__Educational Administration and Supervision","Best Education Schools__Educational Psychology","Best Education Schools__Elementary Teacher Education","Best Education Schools__Higher Education Administration","Best Education Schools__Secondary Teacher Education","Best Education Schools__Special Education","Best Business Schools__Nonprofit","Best Engineering Schools","Best Engineering Schools__Biomedical Engineering / Bioengineering","Best Engineering Schools__Aerospace / Aeronautical / Astronautical Engineering","Best Engineering Schools__Biological / Agricultural Engineering","Best Engineering Schools__Chemical Engineering","Best Engineering Schools__Civil Engineering","Best Engineering Schools__Computer Engineering","Best Engineering Schools__Electrical / Electronic / Communications Engineering","Best Engineering Schools__Materials Engineering","Best Engineering Schools__Environmental / Environmental Health Engineering","Best Engineering Schools__Industrial / Manufacturing / Systems Engineering","Best Engineering Schools__Mechanical Engineering","Best Engineering Schools__Nuclear Engineering","Best Engineering Schools__Petroleum Engineering","Best Law Schools","Best Law Schools__Clinical Training","Best Law Schools__Trial Advocacy","Best Law Schools__Dispute Resolution","Best Law Schools__Environmental Law","Best Law Schools__Health Care Law","Best Law Schools__Intellectual Property Law","Best Law Schools__International Law","Best Law Schools__Legal Writing","Best Law Schools__Part-time Law","Best Law Schools__Tax Law","Best Medical Schools: Primary Care","Best Medical Schools: Research","Best Medical Schools: Research__Anesthesiology","Best Medical Schools: Research__Internal Medicine","Best Medical Schools: Research__Pediatrics","Best Medical Schools: Research__Obstetrics and Gynecology","Best Medical Schools: Research__Psychiatry","Best Medical Schools: Research__Radiology","Best Medical Schools: Research__Surgery","Audiology","Best Nursing Schools: Doctor of Nursing Practice","Best Nursing Schools: Master's","Best Nursing Schools: Master's__Clinical Nurse Leader","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Acute Care","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Family","Best Nursing Schools: Master's__Nurse Practitioner: Pediatric, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Psychiatric / Mental Health, Across the Lifespan","Best Nursing Schools: Master's__Nursing Administration","Best Nursing Schools: Master's__Nursing Informatics","Biological Sciences","Biological Sciences__Cell Biology","Biological Sciences__Neuroscience / Neurobiology","Biological Sciences__Genetics / Genomics / Bioinformatics","Biological Sciences__Microbiology","Biological Sciences__Ecology / Evolutionary Biology","Biological Sciences__Biochemistry / Biophysics / Structural Biology","Chemistry","Chemistry__Analytical","Chemistry__Biochemistry","Chemistry__Inorganic","Chemistry__Organic","Chemistry__Physical","Chemistry__Theoretical","Clinical Psychology","Computer Science","Computer Science__Artificial Intelligence","Computer Science__Programming Language","Criminology","Computer Science__Systems","Computer Science__Theory","Earth Sciences","Earth Sciences__Environmental Sciences","Earth Sciences__Geochemistry","Earth Sciences__Geology","Earth Sciences__Paleontology","Earth Sciences__Geophysics and Seismology","Economics","Economics__Development Economics","Economics__Econometrics","Economics__Industrial Organization","Economics__International Economics","Economics__Labor Economics","Economics__Macroeconomics","Economics__Microeconomics","Economics__Public Finance","English","English__18th Through 20th Century British Literature","English__African-American Literature","English__American Literature After 1865","English__Literary Criticism and Theory","English__American Literature Before 1865","English__Gender and Literature","English__Medieval / Renaissance Literature","Best Fine Arts Programs","Best Fine Arts Programs__Glass","Best Fine Arts Programs__Ceramics","Best Fine Arts Programs__Printmaking","Best Fine Arts Programs__Graphic Design","Best Fine Arts Programs__Painting / Drawing","Best Fine Arts Programs__Photography","Best Fine Arts Programs__Sculpture","Best Fine Arts Programs__Time-Based Media / New Media","Health Care Management","History","History__African History","History__Cultural History","History__African-American History","History__Women's History","History__Asian History","History__European History","History__Latin American History","History__Modern U.S. History","Best Library and Information Studies Programs","Best Library and Information Studies Programs__Archives and Preservation","Best Library and Information Studies Programs__Digital Librarianship","Best Library and Information Studies Programs__Health Librarianship","Best Library and Information Studies Programs__Information Systems","Best Library and Information Studies Programs__Law Librarianship","Best Library and Information Studies Programs__School Library Media","Best Library and Information Studies Programs__Services for Children and Youth","History__U.S. Colonial History","Mathematics","Mathematics__Logic","Mathematics__Algebra / Number Theory / Algebraic Geometry","Mathematics__Analysis","Mathematics__Applied Math","Mathematics__Discrete Mathematics and Combinatorics","Mathematics__Geometry","Nursing-Midwifery","Occupational Therapy","Pharmacy","Physical Therapy","Physician Assistant","Mathematics__Topology","Nursing-Anesthesia","Physics","Physics__Atomic / Molecular / Optical","Physics__Condensed Matter","Physics__Cosmology / Relativity / Gravity","Physics__Elementary Particles / Field / String Theory","Physics__Nuclear","Physics__Plasma","Physics__Quantum","Political Science","Political Science__American Politics","Political Science__Comparative Politics","Political Science__International Politics","Political Science__Political Methodology","Political Science__Political Theory","Psychology","Psychology__Industrial and Organizational Psychology","Psychology__Behavioral Neuroscience","Psychology__Cognitive Psychology","Psychology__Developmental Psychology","Psychology__Experimental Psychology","Psychology__Social Psychology","Public Health","Rehabilitation Counseling","Social Work","Best Public Affairs Programs","Best Public Affairs Programs__Environmental Policy and Management","Best Public Affairs Programs__Information and Technology Management","Best Public Affairs Programs__Homeland/National Security and Emergency Management","Best Public Affairs Programs__Health Policy and Management","Best Public Affairs Programs__Public Finance and Budgeting","Best Public Affairs Programs__International Global Policy and Administration","Best Public Affairs Programs__Local Government Management","Best Public Affairs Programs__Nonprofit Management","Best Public Affairs Programs__Public Management and Leadership","Best Public Affairs Programs__Public Policy Analysis","Best Public Affairs Programs__Social Policy","Best Public Affairs Programs__Urban Policy","Sociology","Speech-Language Pathology","Sociology__Historical Sociology","Sociology__Economic Sociology","Sociology__Sex and Gender","Sociology__Social Psychology","Sociology__Social Stratification","Sociology__Sociology of Culture","Statistics","Veterinary Medicine","Sociology__Sociology of Population"
"#8","https://premium.usnews.com/best-colleges/university-of-pennsylvania-3378","University of Pennsylvania","https://premium.usnews.com/best-colleges/university-of-pennsylvania-3378/overall-rankings","$55,584","10,033","1420-1560","32-35","$66,100","Most selective","9%","Jan. 5","68.2%","21.1%","10.7%","6:1","86%","","1,519","509","3","2","6","2","1","6","3","5","2","","4","12","4","","","","6","18","","","9","","","","18","4","","","17","","17","18","17","","21","16","","","7","26","","","","22","16","18","","","19","8","6","4","4","1","5","3","4","3","","","4","","3","2","4","1","3","1","","23","","","","","","","19","","","13","13","","","11","19","13","7","11","","","68","","","","","","10","","11","8","11","","5","7","9","3","9","","","","2","","5","33","","","","","","","","","","11","","","","","","","","","","","","","","","","","4","16","","","","","","10","7","","","","","","29","14","","13","","9","","","","19","","","","","","8","","","","","","","","","11","52","","","","","","","","","","","","","11","","","","","","12","","31","7","6"
"#8","https://premium.usnews.com/best-colleges/duke-university-2920","Duke University","https://premium.usnews.com/best-colleges/duke-university-2920/overall-rankings","$55,960","6,692","1410-1560","31-35","$66,200","Most selective","10%","Jan. 3","71%","22.2%","6.8%","6:1","88%","","1,461","81","11","32","22","5","13","","12","9","3","","17","","","","","","","","","","","","","6","26","4","","","","32","17","25","30","11","","28","","","11","","","","15","","12","9","","","19","26","10","5","5","15","9","8","6","5","","1","2","","6","3","1","2","15","8","4","10","","","","","4","","32","","","","","","","11","25","","","","","","46","","","","","","16","","","","","","","","","13","","","","","","","","","","","","","","","","","","18","","","2","","","","5","","","","","","","","","","","16","","","","","","","","","","10","1","","3","28","","","","","10","","","7","6","8","14","10","6","17","","","","","","","","","","18","3","","","7","","","","","","9","6","","15","","","","","","","6","44","",""
"#10","https://premium.usnews.com/best-colleges/jhu-2077","Johns Hopkins University","https://premium.usnews.com/best-colleges/jhu-2077/overall-rankings","$53,740","6,109","1460-1580","33-35","$63,400","Most selective","12%","Jan. 2","74.1%","16.3%","9.7%","7:1","88%","","1,365","50","","","","","","","","","","","","","17","","","","","","","","","","","","18","1","","","20","23","23","21","18","23","","15","","","","","","","","","","","","","","26","2","3","1","5","3","5","2","2","","2","1","","5","3","3","6","5","4","","6","2","3","","","","","24","","12","","","","","","25","","","","","","31","","","","","","23","","","","","","","","","15","9","","","3","","","","","","","","","","","","","7","11","","","","","","11","","","","","","","","","","","","22","","","","","","","","","","","","","","17","","","","","","","","49","","","","","","26","","","","","","","1","","","34","","","","4","","6","","","","26","","","27","","","","","","","","3","",""
"#16","https://premium.usnews.com/best-colleges/rice-3604","Rice University","https://premium.usnews.com/best-colleges/rice-3604/overall-rankings","$47,350","4,001","1490-1580","33-35","$64,900","Most selective","16%","Jan. 1","70.4%","21%","8.6%","6:1","83%","","680","190","23","","13","","","","","","","17","","","","","","","","","","","","","","","30","9","30","","26","23","23","25","37","13","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","32","","","","","","13","","20","","15","","","","24","","","","","","42","","","","","","","","","35","","","","","","","","","","","","","","","","","","34","","","","","","","","","","","","","","","","","","26","","","","","","","","","","","","","","28","8","","","","","","","33","","","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","",""
"#14","https://premium.usnews.com/best-colleges/vanderbilt-3535","Vanderbilt University","https://premium.usnews.com/best-colleges/vanderbilt-3535/overall-rankings","$49,816","6,885","1440-1570","32-35","$61,400","Most selective","11%","Jan. 1","65.9%","26.3%","7.8%","7:1","86%","","975","271","26","","","","","","","","","","","","8","","","3","4","1","5","6","8","8","2","","37","21","","","34","40","","46","64","48","","43","","","17","","","","22","","28","","","","","32","17","","10","15","","","","","1","11","14","","2","3","5","8","2","","3","27","","","","","","","41","","","","","","","16","58","","","","","","68","","","","","","35","","","","","","","","","27","","","","","","","","","","","","","","","","","","23","","","","","","","","","","","","","","","","","","44","","","","","","","1","","","","","","","52","","","","","","","","24","14","","","","","26","","","","","","","","","","59","","","","","","","","","","","","","32","1","","","","","","","44","",""
"#7","https://premium.usnews.com/best-colleges/stanford-university-1305","Stanford University","https://premium.usnews.com/best-colleges/stanford-university-1305/overall-rankings","$51,354","7,062","1390-1540","32-35","$70,700","Most selective","5%","Jan. 2","68.3%","19.9%","11.7%","4:1","75%","","1,630","21","4","6","2","","5","7","9","2","6","","5","8","4","","","3","1","6","3","10","12","5","","2","2","4","3","","2","2","","1","3","2","","2","","2","2","16","15","19","11","18","2","13","","","19","32","3","8","10","9","11","7","7","11","","","","","","","","","","","","1","1","1","1","","4","2","2","","4","7","6","4","8","","1","3","3","","4","3","2","1","7","6","","2","1","5","6","1","7","7","4","3","4","3","2","","1","4","4","","4","15","","","","","","","","","","1","","","","","","9","","5","","","","","","","","","","2","","4","8","8","","6","","","","","33","6","","1","5","5","5","2","","","5","1","1","2","1","1","8","1","","2","1","3","4","1","","","","","","","","","","","","","","","","","5","","","3","1","1","2","","1","","7"
"#2","https://premium.usnews.com/best-colleges/harvard-university-2155","Harvard University","https://premium.usnews.com/best-colleges/harvard-university-2155/overall-rankings","$50,420","6,766","1460-1590","32-35","$66,500","Most selective","5%","Jan. 1","72.5%","16.8%","10.7%","6:1","84%","","1,721","328","1","21","4","","7","","2","1","4","","9","21","2","","","","2","3","13","","11","","","2","22","21","","","","","23","30","11","31","","22","","","3","16","20","3","7","8","12","2","","","6","12","1","1","1","1","1","1","1","1","","","","","","","","","","","","4","2","1","6","","8","3","2","","2","6","2","5","4","16","16","18","18","","19","8","8","","8","","","6","1","1","4","3","1","1","1","1","1","8","8","1","4","","5","","3","","","","","","","","","","","4","","","","","2","3","","4","","","","","","","","","1","2","","2","8","","","1","","","","","","2","","3","3","4","5","1","","","1","1","3","1","3","1","2","3","","2","3","4","2","6","2","","","4","9","","2","2","","2","17","","5","3","3","7","1","","1","2","","","3","2","6","",""
"#3","https://premium.usnews.com/best-colleges/massachusetts-institute-of-technology-2178","Massachusetts Institute of Technology","https://premium.usnews.com/best-colleges/massachusetts-institute-of-technology-2178/overall-rankings","$51,832","4,547","1490-1570","33-35","$79,800","Most selective","7%","Jan. 1","69.6%","19.5%","10.9%","3:1","85%","","1,283","293","5","27","3","10","6","1","17","16","","","1","2","","","","","","","","","","","","","1","4","1","","1","7","1","1","1","11","7","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","5","1","","","1","2","","6","2","4","2","4","","1","2","1","","1","1","2","","3","9","","4","1","1","1","1","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","6","4","3","1","2","","","","","","4","","1","1","3","3","5","2","","3","9","10","","11","9","","8","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#12","https://premium.usnews.com/best-colleges/dartmouth-college-2573","Dartmouth College","https://premium.usnews.com/best-colleges/dartmouth-college-2573/overall-rankings","$55,035","4,410","1430-1560","30-34","$63,800","Most selective","10%","Jan. 1","64.5%","28.6%","6.9%","7:1","88%","","610","171","10","","","","","","","8","18","","","","","","","","","","","","","","","","52","64","","","72","","45","59","58","69","","53","","","","","","","","","","","","","","21","44","","","","","","","","","","","","","","","","","","","33","","","","","","","67","","","","","","","","43","","","","","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","","","","","","","","","","","","","61","","","","","","","","","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#10","https://premium.usnews.com/best-colleges/northwestern-university-1739","Northwestern University","https://premium.usnews.com/best-colleges/northwestern-university-1739/overall-rankings","$54,567","8,278","1420-1560","32-35","$58,800","Most selective","9%","Jan. 1","78.6%","15.3%","6.1%","6:1","84%","","1,491","259","6","18","17","3","11","","16","4","1","3","8","12","10","","","","","","","","","","","6","20","14","","","14","11","26","25","2","30","4","13","","","11","11","3","11","","","21","20","27","","4","21","20","","12","12","8","","","12","7","","","","","","","","","","","27","","","","","","","6","12","","4","16","7","9","41","30","","","","","","31","","","","","","7","7","9","5","","","10","5","","18","","","","","","","","48","","","","","","","","","","11","1","","","","","","","","","","","","","","","","","22","","","","","","13","","","","6","27","","","25","","","","","","","","23","","","","","10","17","","","","","","","","","","","","","","","","","","","","","","","10","5","","6","","","","4","55","",""
"#27","https://premium.usnews.com/best-colleges/wake-forest-2978","Wake Forest University","https://premium.usnews.com/best-colleges/wake-forest-2978/overall-rankings","$53,322","5,102","1260-1440","28-32","$54,100","Most selective","28%","Jan. 1","57.3%","41.7%","1%","11:1","84%","","579","292","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","","","","","12","","","61","52","","","","","","","","","","","","","","","","","","","112","","","","","","","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","10","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#38","https://premium.usnews.com/best-colleges/william-and-mary-3705","College of William and Mary","https://premium.usnews.com/best-colleges/william-and-mary-3705/overall-rankings","$44,701 (out-of-state), $21,830 (in-state)","6,285","1300-1480","29-33","$53,400","Most selective","36%","Jan. 1","49.1%","43.7%","7.2%","11:1","85%","","687","265","55","","","","","","","","","87","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159","","","","","","","","","","","","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","71","","","","","","","","","","","","","","","","","","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","",""
"#22","https://premium.usnews.com/best-colleges/university-of-southern-california-1328","University of Southern California","https://premium.usnews.com/best-colleges/university-of-southern-california-1328/overall-rankings","$56,225","19,170","1300-1500","30-34","$58,100","Most selective","16%","Jan. 15","60%","28%","12%","8:1","77%","","2,133","1,390","20","7","8","14","23","","10","","20","11","","","10","","","","18","14","15","","7","","","","10","31","17","","34","23","13","13","42","31","13","30","","8","19","","","","","","","","","","14","53","32","","","","","","","","","","","","","","","","","","","54","","","","","","","48","","","","","","","16","20","15","","","18","","31","","","","","","37","","","","","","","","","33","","","","","","","","69","","","","","","","","","22","38","","","","","","","","","","","","","","","","","","44","","","","","","","","3","9","1","20","","10","61","","","","","","","","51","","","","","","26","","","","","","","","","17","2","11","","3","3","13","9","4","8","4","6","11","1","40","","","","","","","","","",""
"#35","https://premium.usnews.com/best-colleges/brandeis-university-2133","Brandeis University","https://premium.usnews.com/best-colleges/brandeis-university-2133/overall-rankings","$55,395","3,635","1280-1470","29-33","$52,900","Most selective","34%","Jan. 1","59.7%","31.1%","9.2%","10:1","83%","","359","195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","","","","","","","67","","","","","","","","91","","","","","","","","","","","","72","","","","","","","","","47","","","","","","","","","","","","","","","","","","34","","","","","","","","","","","","","","","","","","47","","","","","","","","","","","","","","61","","","","","","","","81","","","","","","75","","","","","","","","","","52","","","","11","","","","","","","8","","47","","","","","","","","","",""
"#30","https://premium.usnews.com/best-colleges/university-of-california-santa-barbara-1320","University of California--Santa Barbara","https://premium.usnews.com/best-colleges/university-of-california-santa-barbara-1320/overall-rankings","$42,486 (out-of-state), $14,472 (in-state)","22,186","1240-1470","26-32","$53,800","Most selective","33%","Nov. 30","49.4%","31.1%","19.6%","17:1","70%","","994","169","","","","","","","","","","","","","54","","","","","","","","","","","","24","","","","11","","","21","5","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","32","","","","","","","","37","","","","","","19","","","11","","","37","","","","","","","","","27","","","","","","","","59","","","","","","","","","","44","","","","","","","","","","","","","","","","","","39","","","","","","","","","","","","","","10","","6","8","7","","","8","56","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","32","","","","4","","","","67","",""
"#25","https://premium.usnews.com/best-colleges/carnegie-mellon-university-3242","Carnegie Mellon University","https://premium.usnews.com/best-colleges/carnegie-mellon-university-3242/overall-rankings","$55,465","6,896","1430-1560","32-35","$71,600","Most selective","22%","Jan. 1","64.9%","22.2%","12.9%","13:1","76%","","1,021","53","17","","","","15","2","","","","7","2","9","","","","","","","","","","","","","6","26","","","13","10","4","8","12","8","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","","","","","","41","","","","","","","","1","1","2","","2","4","","","","","","","20","","","","","","","","","51","","","","","","","","6","","","","5","","","","1","","44","","","","","","","","","","","","","","","","","","32","6","","","16","7","","","","","","","","","35","","","","","","","","","","","","","","17","","","5","","","","","","","14","10","1","","","23","","","","35","10","","16","","","","","","","","","8","",""
"#35","https://premium.usnews.com/best-colleges/georgia-institute-of-technology-1569","Georgia Institute of Technology","https://premium.usnews.com/best-colleges/georgia-institute-of-technology-1569/overall-rankings","$33,020 (out-of-state), $12,424 (in-state)","15,573","1370-1520","31-34","$68,100","Most selective","23%","Jan. 1","39%","35%","26%","22:1","39%","","1,023","149","28","","","","","12","","","","25","7","17","","","","","","","","","","","","","8","2","4","","7","2","4","5","7","5","1","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","","","","","","","20","","","","","","","","8","7","16","","10","9","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","","","","","","","","","","","","","","","","","","26","","","","","2","","","","","","","","","28","","","","","","","","","","","","","","45","2","","","","","","","","","43","12","2","","","","","","","","20","","","","","","","","","","","","",""
"#22","https://premium.usnews.com/best-colleges/georgetown-university-1445","Georgetown University","https://premium.usnews.com/best-colleges/georgetown-university-1445/overall-rankings","$54,104","7,463","1350-1520","30-34","$57,900","Most selective","16%","Jan. 10","62.3%","31.3%","6.4%","11:1","90%","","1,044","1,122","25","","","","","","11","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","1","5","","11","9","28","3","8","1","2","","46","","","","","","","","","32","25","","","","20","","","","","85","","","","","","","96","","","","","","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","22","21","","","","","","","","","","","","","","","","","","","","","","","","","28","","","","","","10","83","","","","","","","","33","","","","","","53","","","","","","","","","","23","","","","","","4","","","33","18","","","","","","","","","","","","",""
"#33","https://premium.usnews.com/best-colleges/university-of-rochester-2894","University of Rochester","https://premium.usnews.com/best-colleges/university-of-rochester-2894/overall-rankings","$53,926","6,546","1300-1490","29-33","$54,600","More selective","34%","Jan. 5","70.6%","18.1%","11.3%","10:1","77%","","692","217","44","","","","19","","","","","78","","","","","","","","","","","","","","","45","42","","","72","","49","59","69","","","75","","","","","","","","","","","","","","32","32","","","","","","","","","39","37","","","","17","12","","","","62","","","","","","","52","","","","","","","41","49","","","","","","68","","","","","","21","","","","","","","","","60","","","","","","","","","","","","","","","","","","59","","","","","","","","","","","","","","","","","","74","","","","","","","","","","","","","","44","10","","","","","","","17","","","14","4","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","",""
"#30","https://premium.usnews.com/best-colleges/unc-2974","University of North Carolina--Chapel Hill","https://premium.usnews.com/best-colleges/unc-2974/overall-rankings","$35,169 (out-of-state), $8,986 (in-state)","18,862","1260-1440","27-32","$49,600","Most selective","24%","Jan. 15","38.3%","49%","12.7%","13:1","84%","","1,672","641","19","11","","16","29","","","20","15","","","","30","","","17","","14","","","","14","11","","23","","","","","","","","","","","","","","45","","","","","","","","12","","","1","23","","","","14","","","","4","13","14","","","","12","","9","12","","33","","","","","","","15","2","","10","","","","2","25","","","","","","54","","","","","","29","","","","","","","","","18","","","","","","","","69","","","","","","","","","5","11","","","2","","","9","","","3","3","1","1","7","3","8","3","5","34","","","","","","","","9","1","15","","","","47","","","","","","","","11","12","","","","","13","","","","","","","2","21","5","23","14","","","","20","","3","","15","32","","","6","12","","","","","8","","8","","3"
"#33","https://premium.usnews.com/best-colleges/university-of-california-irvine-1314","University of California--Irvine","https://premium.usnews.com/best-colleges/university-of-california-irvine-1314/overall-rankings","$43,530 (out-of-state), $15,516 (in-state)","29,307","1170-1410","N/A","$54,500","More selective","37%","Nov. 30","55.1%","22.5%","22.4%","18:1","70%","","1,290","344","42","","","","","","","","","32","","","24","","","","","","","","","","","","35","34","30","","47","45","49","46","50","41","54","38","","","21","13","","","","","21","","","","","77","46","","","","","","","","","","66","","","","","","","","","33","","","","","","","20","","","15","10","","","","30","","","3","","","41","","","","","","47","","","","","","","","","17","","","","1","","","","33","","","","","","","","","","34","","","","","","","","","","","","","","","","","","39","","","","","","","","","","","","","","28","","","","","","","","45","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","","50","",""
"#25","https://premium.usnews.com/best-colleges/uva-6968","University of Virginia","https://premium.usnews.com/best-colleges/uva-6968/overall-rankings","$48,891 (out-of-state), $17,350 (in-state)","16,655","1310-1500","29-33","$59,600","Most selective","27%","Jan. 1","53.8%","31.3%","14.9%","14:1","88%","","1,482","93","13","32","15","18","","","","6","","","","","16","","","12","10","7","12","7","","7","4","","40","26","23","","34","45","31","39","30","","39","38","","","9","","","","25","","","11","","","5","21","26","","","","","","","","","16","20","3","","","","","11","","","46","","","","","","","48","","","","","","","8","30","","","","","","","","","","","","29","","","","","","","","","6","7","","","","5","","7","","","","","","","","","","","18","","","","","","","","","","","","","","","","","1","47","","","","","","","","","","","","","","44","","","","","","","","37","","","","","","17","","","","","","","","","","34","","","","","","","","","29","29","","","32","53","","","","","","6","69","",""
"#21","https://premium.usnews.com/best-colleges/emory-university-1564","Emory University","https://premium.usnews.com/best-colleges/emory-university-1564/overall-rankings","$51,306","6,937","1350-1520","30-33","$57,900","Most selective","22%","Jan. 1","62.6%","25.4%","12%","9:1","82%","","1,066","156","20","","","23","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","","","","","25","","27","","","","37","23","","","","","","","","","5","3","","9","14","7","","","11","","33","","","","","","","32","","","","","","","11","82","","","","","","","","","","","","63","","","","","","","","","30","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","55","","","","","","","15","","","5","3","","","71","","","","","","","","24","","","","","","36","","","","","","","7","","","","","","","","","","","","","","","","36","","","","","5","","","37","",""
"#30","https://premium.usnews.com/best-colleges/nyu-2785","New York University","https://premium.usnews.com/best-colleges/nyu-2785/overall-rankings","$51,828","26,417","1290-1490","29-33","$57,400","Most selective","28%","Jan. 1","59.1%","30.6%","10.3%","9:1","75%","","2,965","3,533","13","9","18","7","3","7","6","13","10","4","","","6","","","","15","13","","","14","","","","41","64","","","83","67","","46","","","","75","","","6","2","20","","7","","3","1","","","1","53","3","","","","","","8","","","13","16","","9","6","","","15","","5","62","","","","","","","52","","","","","","","","30","","","","","19","","","","","","","11","10","","9","","","7","9","","20","","","","","","","","48","","","","","","","","","17","23","","","","","","","","","","","","","","","","","","9","","","5","1","","8","12","12","","36","","","","37","","","","","","","","12","","9","7","5","","36","","","","","","6","","","17","9","","","","1","6","","7","6","10","14","7","2","11","53","","","2","","7","6","61","","7"
"#22","https://premium.usnews.com/best-colleges/university-of-california-berkeley-1312","University of California--Berkeley","https://premium.usnews.com/best-colleges/university-of-california-berkeley-1312/overall-rankings","$43,232 (out-of-state), $14,240 (in-state)","30,574","1300-1530","29-34","$64,300","Most selective","17%","Nov. 30","53.5%","27.9%","18.6%","18:1","76%","","1,608","732","7","19","5","9","8","","4","7","9","1","17","19","19","","","","10","","6","","","","","4","3","4","","","2","1","2","1","3","1","3","3","5","","9","10","","","3","","1","10","","","25","","","","","","","","","","","","","","","","","","","","","1","4","","4","2","1","4","2","13","1","1","1","1","1","2","1","4","4","","3","2","2","","4","10","2","3","1","4","3","7","3","5","7","7","3","1","1","1","3","","1","1","1","27","","","","","","","","","","4","","1","","","1","2","","2","","","","","","","","","","2","1","1","3","6","9","3","","","","","","1","","3","4","2","7","6","5","","4","4","4","5","8","7","5","1","","5","1","5","","","9","","3","6","4","","","6","12","","","","23","1","1","16","1","","3","1","3","","8","2","12","","5"
"#38","https://premium.usnews.com/best-colleges/university-of-california-davis-1313","University of California--Davis","https://premium.usnews.com/best-colleges/university-of-california-davis-1313/overall-rankings","$43,458 (out-of-state), $14,463 (in-state)","30,145","1120-1360","25-31","$55,700","More selective","44%","Nov. 30","37.6%","34.5%","27.9%","20:1","58%","","1,568","565","37","","","","","","","","","32","","","37","","","","","","","","","","","","33","21","23","7","30","11","31","35","30","13","","35","","","37","","","","","","32","","","","","10","39","","","","","","","","","","46","","","","","","","","","18","","","","","2","","32","","","","","","","","37","","","","","","24","","","","","","29","","","","","","","","","20","","","","","","","","27","","","","","","","","","","32","","","","","","","","","","","","","","","","","","34","","","","","","","","","","","57","","","28","","","","","","","","17","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","30","","","","","","","","31","1",""
